Language_ID	AUTOTYP_area	Longitude	Latitude
nemi1240	Oceania	164.797	-20.6791
nend1239	N Coast New Guinea	144.886	-5.04271
nene1249	Inner Asia	71.0234	66.1775
neng1238	Oceania	167.964	-21.5305
nenn1238	S New Guinea	142.032	-8.62183
nepa1250	Indic	85.3041	27.6993
nepa1253	Indic	86.00255	26.72057
nepa1254	Indic	85	28
nese1235	Oceania	167.222769	-15.952608
neta1235	S Australia	147.188415	-41.058644
nete1240	N Coast New Guinea	143.029	-5.02368
newa1246	Indic	85.326	27.67
newc1244	Oceania	166.445	-22.3001
newr1237	California	-123.179627	41.100052
newz1236	Oceania	175.773	-39.2923
neyo1238	African Savannah	-6.08043	4.95048
nezp1238	Basin and Plains	-116.408	46.3073
ngaa1240	S Australia	127.602	-25.7514
ngaa1241	Greater Abyssinia	34.563102	8.216287
ngab1239	Mesoamerica	-82.3911	8.8251
ngad1257	S Australia	139.08123163651	-32.930160660336
ngad1258	S Australia	124.46601	-32.02447
ngad1261	Oceania	120.976	-8.79508
ngai1241	N Coast New Guinea	146.343	-5.6513
ngaj1237	Southeast Asia	112.794	-1.58463
ngal1291	Southeast Asia	92.83	23.312
ngal1292	N Australia	133.936	-13.9783
ngal1293	N Australia	134.716	-14.4281
ngal1294	N Australia	130.8759	-15.78944
ngal1296	African Savannah	24.61853	6.63187
ngal1298	Interior New Guinea	141.03	-4.67682
ngal1300	N Coast New Guinea	142.5	-4.26628
ngal1301	African Savannah	14.188038	12.35762
ngam1265	S Australia	138.701	-27.1797
ngam1267	African Savannah	10.0779	5.87975
ngam1268	African Savannah	15.414	8.57051
ngam1269	African Savannah	18.4648	8.25957
ngam1282	African Savannah	11.2108	12.0048
ngan1291	Inner Asia	86.2106	73.1354
ngan1295	N Australia	134.649	-12.8448
ngan1296	S Australia	151.313	-29.581
ngan1299	African Savannah	0.70509	10.2523
ngan1300	S Africa	21.1928	-16.6359
ngan1302	S Africa	22.6231	-0.14363
ngan1304	S Africa	17.6499	3.71666
ngar1235	N Australia	130.651	-15.4661
ngar1283	N Australia	134.73	-17.42
ngar1284	N Australia	126.433	-16.4006
ngar1285	N Australia	127.452018	-15.700055
ngar1286	S Australia	118.82594	-20.37356
ngar1287	S Australia	117.203	-20.9235
ngar1288	S Australia	129.0308	-21.0231
ngar1296	S Australia	119.30579	-20.20748
ngar1297	S Australia	149.13	-36.23
ngas1238	S Africa	37.528	-2.97716
ngas1240	African Savannah	9.46146	9.32042
ngat1248	Oceania	157.156112	5.78748
ngaw1239	Southeast Asia	93.58348	21.93031
ngaw1240	N Australia	141.471	-19.4484
ngaz1238	S Africa	43.36	-11.6129
ngba1284	S Africa	18.12	4
ngba1285	S Africa	18.994	2.98887
ngba1287	S Africa	18.4119	5.30167
ngbe1238	S Africa	27.6529	3.60447
ngbi1238	S Africa	23.5669	3.27251
ngbu1241	S Africa	18.7183	3.82245
ngel1238	S Africa	24.8754	1.81314
ngem1255	African Savannah	10.1469	5.97864
ngen1256	African Savannah	-3.97	7.76
ngen1257	S Africa	13.12802	-13.88747
ngeq1245	Southeast Asia	106.877	15.6211
nget1241	African Savannah	15.29053	9.31902
ngge1241	Interior New Guinea	139.011	-3.62735
nggw1242	African Savannah	12.923400000000001	10.6058
ngie1241	African Savannah	10.1266	5.56777
ngie1242	African Savannah	9.79389	5.93852
ngil1242	African Savannah	29.997	10.7194
ngin1244	S Africa	37.9832	-9.78145
ngit1239	S Africa	30.2242	1.30455
ngiz1242	African Savannah	11.0178	12.1051
ngka1235	S New Guinea	140.818	-8.87044
ngko1236	N Australia	141.886762	-12.740575
ngoc1235	Southeast Asia	97.433333	25.35
ngom1265	African Savannah	15.2154	3.90658
ngom1268	S Africa	20.14148	1.45357
ngom1270	S Africa	14.1345	0.882925
ngom1271	African Savannah	10.1446	5.70306
ngom1272	African Savannah	10.237	5.63067
ngon1267	S Africa	18.2	-5.5
ngon1269	S Africa	37.4118	-11.7794
ngon1275	African Savannah	13.42855	8.78874
ngos1238	African Savannah	9.83193	6.04616
ngub1239	S Africa	10.768112	-3.433411
ngul1236	Oceania	137.34	8.45
ngul1246	S Africa	37.6823	-5.79734
ngul1247	S Africa	19.5129	-4.09816
ngum1253	N Australia	122.230025	-17.491239
ngum1255	African Savannah	9.73613	1.72096
ngun1266	S Africa	20.4218	4.88628
ngun1270	S Africa	16.21457	3.02108
ngun1272	S Africa	15.6218	-1.82055
ngun1277	S Australia	148.77	-36.25
nguo1239	Southeast Asia	105.932	17.7243
ngur1260	N Australia	132.508	-12.6483
ngur1261	S Australia	142.45	-27.58
ngur1263	S Africa	34.6173	-1.8485
ngwa1251	African Savannah	12.7942	10.0921
ngwe1238	African Savannah	9.9028	5.49787
ngwo1241	African Savannah	9.84369	6.17739
nhan1238	S Australia	114.2680442	-27.425236430000002
nhen1239	NE South America	-66.9646	1.04503
nhir1234	S Australia	141.27596	-28.62911
nhuw1239	S Australia	115.74542	-21.38154
nias1242	Southeast Asia	97.4961	0.90691
nica1238	Mesoamerica	-86.3399	12.2509
nica1252	Mesoamerica	-83.7386	12.4402
niel1243	African Savannah	17.81346	9.70362
nige1240	African Savannah	3.16664	6.49997
nige1253	African Savannah	11.1188	10.9972
nige1255	African Savannah	11.3161	6.69736
nige1257	African Savannah	4.21068	9.65873
nigi1241	N Coast New Guinea	142.55	-4.45
niha1238	Indic	76.3318	21.1886
niii1240	Interior New Guinea	144.518	-5.763
nija1241	S Australia	120.831	-22.8558
nija1242	S Australia	120.83057	-22.85576
niks1238	Interior New Guinea	142.45	-4.82581
nila1242	S Africa	34.3068	-4.50002
nila1244	Oceania	129.512131	-6.734956
nima1243	Indic	76.1264	22.1263
nima1245	N Australia	123.228	-17.374
nimb1256	African Savannah	13.8266	9.67581
nimi1240	N Coast New Guinea	146.679	-6.34065
nimo1246	S New Guinea	153.158	-11.2297
nimo1247	N Coast New Guinea	141.578	-4.3582
nina1238	NE South America	-62.7801	4.03894
nind1242	S Africa	36.3116	-11.2569
ning1271	African Savannah	8.43562	9.29341
ning1273	N Coast New Guinea	142.251	-3.49733
ning1274	S New Guinea	141.158	-5.43194
ning1275	N Coast New Guinea	141.454	-2.77145
ning1279	Southeast Asia	106.240082	38.546662
ning1280	Southeast Asia	121.533333	29.866667
nini1235	Interior New Guinea	139.39	-4.4737
ninz1246	African Savannah	8.47328	8.95791
nips1240	Interior New Guinea	139.753	-4.14421
nisa1239	N Coast New Guinea	137.6	-1.95386
nise1244	California	-120.393	38.047
nisg1240	Alaska-Oregon	-129.192	55.199
nisi1238	Southeast Asia	104.85	23.418
nisi1239	Indic	93.1284	27.3708
nisv1234	Oceania	167.785556	-16.41306
niti1249	Oceania	167.46	-16.2
niua1240	Oceania	-175.64	-15.6014
niua1241	Oceania	-173.778333	-15.957686
niue1239	Oceania	-169.86	-19.06
niva1238	SE South America	-61.7606	-22.8557
niwe1234	N Coast New Guinea	153.2	-3.47
njal1239	African Savannah	26.1147	8.70752
njan1240	African Savannah	11.51	6.41
njeb1242	S Africa	12.7063	-2.18115
njen1238	African Savannah	9.90439	5.75169
njer1242	African Savannah	11.521	6.82183
njye1238	African Savannah	14.1175	2.30483
nkam1239	African Savannah	-0.0372	7.0556
nkan1238	S Africa	19.0476	-13.3688
nkar1238	African Savannah	7.76345	5.43898
nkem1242	African Savannah	8.68668	6.59158
nkhu1238	S Africa	13.9704	-15.4126
nkon1245	African Savannah	0.3209	7.20316
nkon1247	African Savannah	9.80096	5.33848
nkon1248	African Savannah	0.3209	7.20316
nkor1239	African Savannah	7.45802	4.57641
nkoy1244	S Africa	24.7649	-14.8513
nkuk1238	African Savannah	8.28051	5.7562
nkut1238	S Africa	22.6802	-3.67432
nnam1238	African Savannah	8.48975	6.31319
nngg1234	S Africa	19.08408	-29.70543
nobi1240	N Africa	31.8376	22.8142
nobo1238	N Coast New Guinea	145.712	-5.06952
noca1240	NE South America	-73.1667	-8.91666
noct1238	Southeast Asia	95.3903	27.152
noga1249	Greater Mesopotamia	43.1656	44.89776
noir1238	Indic	73.5486	22.8781
noku1237	Oceania	166.603	-14.8974
noma1260	African Savannah	10.9157	4.5893
noma1262	Interior New Guinea	145.098	-6.30218
noma1263	Andean	-74.4371	-11.5349
nomu1240	N Coast New Guinea	147.5	-6.10429
nong1247	Southeast Asia	104.75	23.6
nonu1241	NE South America	-72.5	-1.25
nook1247	Alaska-Oregon	-121.973	48.2201
noon1242	African Savannah	-16.9205	14.792
noon1243	African Savannah	10.5707	6.37256
noot1239	Alaska-Oregon	-126.086	49.6212
nopa1235	Mesoamerica	-97.1339	16.0954
nori1240	Europe	15.869444	46.419444
norm1245	Europe	-0.6591	49.081
norr1243	Indic	98.4502	27.5088
nort1545	Southeast Asia	106.682	26.7238
nort1546	Southeast Asia	106.53	25.7723
nort1550	Basin and Plains	-105.604	36.4277
nort1552	E North America	-77.7505	55.1928
nort2626	Europe	8.58489	54.6409
nort2627	Europe	12.391439	53.115373
nort2628	Europe	8.36	52.97134
nort2634	Europe	11.86	49.49
nort2640	Greater Mesopotamia	52.925	29.643
nort2641	Greater Mesopotamia	43	37
nort2645	Greater Mesopotamia	47.916	32.5438
nort2646	Indic	71.33	34
nort2662	Indic	73.3844	34.3202
nort2665	Indic	70.087592	34.931823
nort2666	Indic	70.890845	34.878256
nort2671	Inner Asia	22.1113	68.725
nort2684	Southeast Asia	103.863	14.4674
nort2686	Inner Asia	88.0672	50.8998
nort2690	Indic	69.211	40.886
nort2697	Greater Mesopotamia	46.4737	40.97768
nort2699	Indic	78.4934	20.1022
nort2702	Indic	81.3842	18.1632
nort2709	Indic	84.929	28.2332
nort2716	Southeast Asia	103.418697	23.031191
nort2718	Southeast Asia	102.456	24.408
nort2722	Southeast Asia	103.192	32.2766
nort2723	Southeast Asia	101.305	28.6626
nort2724	Southeast Asia	99.656	26.925
nort2725	Southeast Asia	94.5683	26.4492
nort2727	Indic	87.2157	27.5102
nort2732	Southeast Asia	109.759	29.3016
nort2735	Southeast Asia	109.204	26.9944
nort2740	Southeast Asia	100.20739	18.857495
nort2741	Southeast Asia	103.67	16.03
nort2745	Inner Asia	157.853	70.498
nort2747	Southeast Asia	108.162	26.6338
nort2749	Southeast Asia	107.102	26.3259
nort2756	S Australia	142.273631	-34.190056
nort2760	S Australia	149.1	-34.85
nort2765	African Savannah	-10.4063	8.7283
nort2770	African Savannah	13.6567	9.9249
nort2774	S Africa	21.85251	3.56357
nort2775	African Savannah	15.2569	5.9503
nort2780	African Savannah	-3.0124	11.0441
nort2784	African Savannah	-2.98206	12.131
nort2787	African Savannah	-4.88274	11.133
nort2795	S Africa	27.4096	-20.2513
nort2810	African Savannah	-8.1409	5.17103
nort2815	African Savannah	31.8392	9.27995
nort2816	African Savannah	29.2998	9.81484
nort2819	African Savannah	-4.47538	12.4182
nort2828	Oceania	128.323	-0.86437
nort2836	Oceania	168.375	-17.5774
nort2839	Oceania	168.14	-16.1741
nort2845	Oceania	-140.108	-8.89412
nort2847	Oceania	169.303	-19.3733
nort2857	Interior New Guinea	146.218	-6.64084
nort2860	Oceania	129.743	-7.84311
nort2864	Oceania	128.839	-3.05143
nort2867	Oceania	129.277	-2.93154
nort2875	Oceania	121.454	15.6913
nort2877	Oceania	120.786	17.1057
nort2883	Oceania	124.27	13.9032
nort2885	Oceania	123.588	8.5232
nort2890	Southeast Asia	48.812	-19.9184
nort2907	N Coast New Guinea	142.006	-3.25535
nort2916	S New Guinea	140.84	-5.55319
nort2917	Interior New Guinea	138.405	-4.89854
nort2918	S New Guinea	140.068	-5.93647
nort2920	Interior New Guinea	145.959	-6.51563
nort2921	Interior New Guinea	144.804	-5.75356
nort2930	S New Guinea	144.667	-7.39215
nort2935	N Coast Asia	129.45346	28.20991
nort2938	Alaska-Oregon	-132.079257	54.004532
nort2939	Mesoamerica	-95.70318	17.17947
nort2941	Alaska-Oregon	-136.644	62.8235
nort2942	E North America	-125.67	63.5
nort2943	Alaska-Oregon	-143.77	69.582
nort2945	Alaska-Oregon	-161.80666	64.77955
nort2951	California	-121.368	39.6721
nort2952	California	-120.645	40.4102
nort2954	California	-119.536	40.0799
nort2956	Mesoamerica	-107.658	28.6077
nort2957	Mesoamerica	-97.9814	20.1356
nort2958	Mesoamerica	-96.9748	18.1884
nort2959	Mesoamerica	-107.379	26.4348
nort2961	E North America	-87.7862	51.6192
nort2966	California	-123.209	39.1084
nort2967	California	-122.509	39.2894
nort2968	California	-120.588	38.4179
nort2969	California	-121.827674	37.436487
nort2971	SE South America	-58.98	-22.54
nort2972	Andean	-77.574	7.12761
nort2973	NE South America	-76.0389	-1.88573
nort2976	NE South America	-68.7894	-14.4014
nort2979	Andean	-77.4146	-8.97356
nort2980	Andean	-75.8128	-11.2132
nort2984	Mesoamerica	-99.6434	22.096800000000002
nort2985	Mesoamerica	-97.8349	17.4806
nort2986	Mesoamerica	-98.0574	17.8287
nort2994	Southeast Asia	108.849	12.1967
nort3046	African Savannah	14.1117	10.6834
nort3047	African Savannah	14.219	10.6755
nort3090	Greater Abyssinia	53.837	12.593
nort3091	Greater Abyssinia	53.49	12.69
nort3092	Greater Abyssinia	54.018	12.649
nort3139	Greater Mesopotamia	36.0468	34.1709
nort3142	Greater Mesopotamia	42.0047	36.2986
nort3144	Indic	85.1648	27.9087
nort3244	Southeast Asia	104.191944	24.041944
nort3247	African Savannah	-15.835	13.213
nort3260	African Savannah	12.850757	8.829761
nort3262	Southeast Asia	117.5455	5.8606
nort3264	Inner Asia	66.676	63.7047
nort3268	Southeast Asia	110.045	25.218
nort3270	Southeast Asia	106.4588	16.18229
nort3286	Southeast Asia	94.551996	25.247878
nort3287	Southeast Asia	94.204722	25.156667
nort3345	S Africa	19.782905	1.403245
norw1255	Europe	10.242	60.7733
norw1258	Europe	10.71	59.92
norw1259	Europe	8.886	61.112
notr1240	African Savannah	1.27435	10.7025
nots1237	N Coast New Guinea	151.661	-3.0557
nott1246	E North America	-77.115	36.72
nouc1234	African Savannah	-4.033	5.317
noyy1238	African Savannah	17.9136	9.42495
nsar1238	African Savannah	10.5993	6.63008
nsen1242	S Africa	31.3544	-15.3946
nshi1235	African Savannah	10.58	7.22
nson1238	S Africa	16.7348	-10.5166
ntch1242	African Savannah	0.599275	9.23971
nter1234	African Savannah	0.097933	8.831601
ntom1248	S Africa	18.265	-1.99062
nuba1241	African Savannah	11.029	4.35696
nubi1253	S Africa	34.7552	-0.183215
nubr1241	Indic	84.7772	28.5092
nucl1235	Greater Mesopotamia	45	40
nucl1240	African Savannah	11.71545	8.90347
nucl1290	Southeast Asia	99.108	23.1024
nucl1301	Greater Mesopotamia	32.8667	39.8667
nucl1302	Greater Mesopotamia	43.78613	41.850397
nucl1305	Indic	76.1198	13.5878
nucl1310	Southeast Asia	93.9665	20.7926
nucl1327	N Australia	131.845	-12.4294
nucl1333	N Australia	136.75	-12.67
nucl1339	African Savannah	29.3898	11.8275
nucl1347	African Savannah	-15.383	15.2534
nucl1379	S Africa	34.2321	-9.35868
nucl1396	S Africa	34.9829	-19.7933
nucl1417	African Savannah	7.23441	4.62705
nucl1418	African Savannah	-11.543	7.27501
nucl1440	African Savannah	22.1752	13.2733
nucl1452	S New Guinea	138.773	-8.27141
nucl1453	N Coast New Guinea	142.231	-4.41234
nucl1454	N Coast New Guinea	136.263	-1.77196
nucl1458	N Coast New Guinea	144.95	-4.2717
nucl1460	Southeast Asia	113	-7
nucl1487	Oceania	177.538969	-18.134562
nucl1593	N Coast New Guinea	141.488	-3.50718
nucl1594	N Coast New Guinea	134.071	-3.4511
nucl1595	N Coast New Guinea	138.486	-2.2137
nucl1620	Interior New Guinea	144.665	-6.11629
nucl1622	S New Guinea	140.009	-8.15651
nucl1630	S New Guinea	147.899	-9.46246
nucl1632	N Coast New Guinea	140.512	-2.6013
nucl1633	N Coast New Guinea	140.179	-2.5803
nucl1634	N Coast New Guinea	140.902	-2.64378
nucl1643	N Coast Asia	135	35
nucl1649	Alaska-Oregon	-128.544545	52.59103
nucl1651	California	-122.5	41
nucl1668	NE South America	-70.3822	-8.19121
nucl1683	African Savannah	13.6318	10.3521
nucl1692	African Savannah	9.64965	10.34776
nucl1695	African Savannah	11.2322	11.4839
nucl1696	African Savannah	11.3228	9.75444
nucl1698	African Savannah	9.086	9.007
nucl1706	Greater Mesopotamia	48.8128	31.3443
nucl1770	African Savannah	-8.15	7.27
nuer1246	African Savannah	32.3829	8.13911
nugu1241	S Australia	133.908	-31.9899
nugu1242	African Savannah	11.1837	4.63103
nuji1238	Southeast Asia	98.8862088	26.4240223
nuka1242	NE South America	-71.4629	2.65939
nukk1240	N Coast New Guinea	146.875	-6.40741
nukn1238	N Coast New Guinea	146.969	-6.0177
nuku1258	Oceania	159.48537	-4.576321
nuku1259	Oceania	154.731	-3.40038
nuku1260	Oceania	154.975	3.84
nuku1263	NE South America	-73.5044	-7.339
numa1252	African Savannah	8.4657	9.16563
numa1254	N Coast New Guinea	146.719	-6.39311
numb1247	S New Guinea	147.298	-7.52806
nume1241	Oceania	167.593474	-14.230149
nume1242	Oceania	166.705	-22.2689
nung1282	Indic	98.7333	27.2887
nung1283	Southeast Asia	104.286	20.8965
nung1290	N Australia	135.753	-14.2623
nung1291	N Australia	131.641	-14.9109
nung1292	African Savannah	8.62164	8.95481
nupb1238	Indic	90.534	27.4301
nupe1254	African Savannah	5.40031	9.18404
nupo1240	NE South America	-70.9559	-2.34495
nusa1245	Oceania	128.776	-3.67727
nusu1239	Southeast Asia	98.8801	26.7292
nuuc1236	Alaska-Oregon	-126.67	49.67
nuuu1241	S Africa	19.0841	-29.7054
nuyo1238	Mesoamerica	-97.76674	17.0147
nyab1255	African Savannah	-6.84428	6.87615
nyah1249	Southeast Asia	106.543	15.1034
nyah1250	Southeast Asia	101.515	15.8909
nyak1260	S Africa	33.7763	-9.71018
nyal1250	S Africa	30.0201	1.92098
nyal1254	Oceania	163.66	-19.72
nyam1271	S Australia	119.693	-21.6092
nyam1275	S Africa	32.3163	-9.11261
nyam1276	S Africa	32.94452	-5.08559
nyam1277	S Africa	30.9156	-1.6096
nyam1279	African Savannah	30.3658	5.89708
nyam1285	African Savannah	10.83652	9.18024
nyan1300	N Australia	138.023	-16.74
nyan1301	S Australia	121.391	-20.6271
nyan1302	African Savannah	0.37152	6.82649
nyan1303	S Africa	29.1805	2.97634
nyan1304	S Africa	28.31546	-1.29357
nyan1305	S Africa	14.94	-15.9616
nyan1307	S Africa	30.548	-0.46364
nyan1308	S Africa	32.8108	-14.8047
nyan1311	African Savannah	11.67572	6.6346
nyan1313	S Africa	33.73651	3.4997
nyan1315	Greater Abyssinia	35.6232	5.39809
nyar1245	African Savannah	-5.11685	9.66934
nyat1246	S Africa	34.6657	-5.12263
nyaw1245	Southeast Asia	104.151	17.1213
nyaw1247	N Australia	146.216	-18.8743
nyem1238	S Africa	18.2515	-15.709
nyen1254	Indic	90.3947	27.3732
nyen1257	S Africa	22.4787	-17.2314
nyeu1238	Southeast Asia	104.33	14.8817
nyig1240	N Australia	124.348	-17.9594
nyih1239	S Africa	33.0995	-9.5372
nyih1240	S Africa	32.9057	-9.4472
nyik1246	S Africa	33.481	-10.0231
nyik1247	S Africa	31.8127	-8.133
nyin1248	S Africa	28.6434	-3.03802
nyin1250	N Coast New Guinea	146.627	-2.1143
nyis1235	Southeast Asia	103.59811	24.687297
nyis1236	Indic	93.675529	27.278263
nyok1243	African Savannah	10.5	4.75
nyol1238	S Africa	33.9181	0.88072
nyon1241	African Savannah	11.061485	7.274185
nyor1244	S Africa	34.6166	0.07523
nyor1246	S Africa	31.3493	0.95294
nyul1247	N Australia	122.851	-16.9129
nyun1247	S Australia	118.151	-33.1199
nyun1248	S Africa	33.0233	-16.4757
nzad1234	S Africa	20.194462	-4.102208
nzak1246	African Savannah	15.6675	7.66745
nzak1247	African Savannah	22.8254	4.79567
nzan1240	African Savannah	13.3343	10.0666
nzim1238	African Savannah	-2.81123	5.1785
oass1237	Oceania	123.5	13.17
oban1244	African Savannah	9.27156	6.4794
obdo1234	Inner Asia	67.09	66.31
obis1242	California	-120.669	35.2873
oblo1238	African Savannah	14.29	8.18943
obok1239	N Coast New Guinea	137.924	-2.88029
obol1243	African Savannah	7.81985	4.62851
obom1235	Oceania	125.09	7.29141
obul1238	African Savannah	7.11671	4.72908
obul1239	African Savannah	7.11671	4.72908
ocai1244	NE South America	-72.1422	-2.159
occi1239	Europe	6.82979	44.1415
ochi1235	African Savannah	7.138435	4.941269
ocot1243	Mesoamerica	-97.763219	17.144191
ocot1244	Mesoamerica	-96.7263	16.8258
oddd1238	Indic	67.84754	27.53636
odia1239	N Coast New Guinea	141.336	-3.82276
odoo1238	S New Guinea	142.486	-6.59222
odua1238	African Savannah	6.41493	4.83273
odut1238	African Savannah	8.27253	5.20317
oduu1239	Southeast Asia	104.106	19.3497
ofay1240	NE South America	-53.7227	-22.278
ofoo1242	E North America	-91.75	30.43
ogam1239	N Coast Asia	125.30798	24.916
ogba1241	African Savannah	6.53895	5.25057
ogbi1239	African Savannah	6.34034	4.75352
ogbo1242	African Savannah	6.54706	4.90943
ogbr1243	African Savannah	6.9058	4.74842
ogea1238	N Coast New Guinea	145.71	-5.37766
oira1262	Inner Asia	91.7817	48.0512
oira1263	Oceania	127.201	-8.09044
ojit1237	Mesoamerica	-96.3369	18.075
okan1243	Basin and Plains	-119.294	49.2745
okie1245	S Africa	36.5977	-2.78048
okin1246	N Coast Asia	128.6187	27.37384
okob1241	African Savannah	8.08696	5.02037
okod1238	African Savannah	6.44113	5.29237
okoe1238	African Savannah	6.15725	7.53908
okoj1239	Southeast Asia	92.8753	13.0472
okol1241	Southeast Asia	115.753	4.53989
okpa1238	African Savannah	5.97843	7.33708
okpe1249	African Savannah	6.24719	7.29515
okpe1250	African Savannah	5.94885	7.22407
oksa1245	Interior New Guinea	142.177	-5.20797
okuu1243	African Savannah	10.5096	6.23712
okwa1235	California	-122.27049	41.20576
olda1245	Greater Mesopotamia	37	32.84
oldb1235	Southeast Asia	94.897306	21.161961
oldb1247	Southeast Asia	100.49417	13.7525
oldc1244	Southeast Asia	114.32	36.12
oldc1248	Mesoamerica	-81.216667	19.333333
oldd1237	Europe	5.2	52.16
olde1238	Europe	-1.31	51.06
olde1239	Europe	10.3765	55.2718
